created_at,full_text,labeling,corrected_text,stop_word,tokenize
2025-11-24T00:18:51.000Z,maxwin menanti main starlight princess depo k main sepuasnya klik link di bio maxwin maxwin,positif,maxwin menanti main starlight princess setoran dana k main sepuasnya klik tautan di biografi maxwin maxwin,maxwin menanti main starlight princess setoran dana k main sepuasnya klik tautan biografi maxwin maxwin,"['maxwin', 'menanti', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'maxwin', 'maxwin']"
2025-11-24T01:55:03.000Z,info rtp live terupdate main gates of olympus rtp anti rungkad daftar sekarang zeus mahjong,positif,informasi rtp live terupdate main gates of olympus rtp anti rungkad daftar sekarang zeus mahjong,informasi rtp live terupdate main gates of olympus rtp anti rungkad daftar sekarang zeus mahjong,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'zeus', 'mahjong']"
2025-11-24T02:54:36.000Z,tetangga ketagihan zeus skrg diusir dari kosan,negatif,tetangga ketagihan zeus sekarang diusir dari kosan,tetangga ketagihan zeus sekarang diusir kosan,"['tetangga', 'ketagihan', 'zeus', 'sekarang', 'diusir', 'kosan']"
2025-11-24T02:58:28.000Z,adik kelas ketagihan scatter tolong lah polisi tangkep,negatif,adik kelas ketagihan simbol menang tolong lah polisi tangkep,adik kelas ketagihan simbol menang polisi tangkep,"['adik', 'kelas', 'ketagihan', 'simbol', 'menang', 'polisi', 'tangkep']"
2025-11-24T04:05:43.000Z,main sweet bonanza scatter turun terus daftar sekarang judionline,positif,main sweet bonanza simbol menang turun terus daftar sekarang judionline,main sweet bonanza simbol menang turun terus daftar sekarang judionline,"['main', 'sweet', 'bonanza', 'simbol', 'menang', 'turun', 'terus', 'daftar', 'sekarang', 'judionline']"
2025-11-24T11:01:00.000Z,main starlight princess pola gacor malam ini x manual x auto klik link di bio rtplive,positif,main starlight princess pola menang terus malam ini x manual x auto klik tautan di biografi rtplive,main starlight princess pola menang terus malam x manual x auto klik tautan biografi rtplive,"['main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'rtplive']"
2025-11-24T14:20:34.000Z,maxwin menanti main mahjong ways rtp anti rungkad gas rungkad slotgacorhariini mahjong rungkad,positif,maxwin menanti main mahjong ways rtp anti rungkad gas rungkad slotgacorhariini mahjong rungkad,maxwin menanti main mahjong ways rtp anti rungkad gas rungkad slotgacorhariini mahjong rungkad,"['maxwin', 'menanti', 'main', 'mahjong', 'ways', 'rtp', 'anti', 'rungkad', 'gas', 'rungkad', 'slotgacorhariini', 'mahjong', 'rungkad']"
2025-11-24T15:04:25.000Z,bonus new member main gates of olympus pola gacor malam ini x manual x auto gas pinjol mahjong,positif,bonus new member main gates of olympus pola menang terus malam ini x manual x auto gas pinjaman online mahjong,bonus new member main gates of olympus pola menang terus malam x manual x auto gas pinjaman online mahjong,"['bonus', 'new', 'member', 'main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'pinjaman', 'online', 'mahjong']"
2025-11-24T15:39:28.000Z,berita ojk ingatkan bahaya pinjol dan judi online selengkapnya,netral,berita ojk ingatkan bahaya pinjaman online dan judi online selengkapnya,berita ojk ingatkan bahaya pinjaman online judi online selengkapnya,"['berita', 'ojk', 'ingatkan', 'bahaya', 'pinjaman', 'online', 'judi', 'online', 'selengkapnya']"
2025-11-24T16:44:28.000Z,ya gmn namanya jg judi,netral,ya bagaimana namanya juga judi,bagaimana namanya judi,"['bagaimana', 'namanya', 'judi']"
2025-11-24T17:06:52.000Z,bonus new member main mahjong ways scatter turun terus gas pinjol maxwin slotgacorhariini mahjong,positif,bonus new member main mahjong ways simbol menang turun terus gas pinjaman online maxwin slotgacorhariini mahjong,bonus new member main mahjong ways simbol menang turun terus gas pinjaman online maxwin slotgacorhariini mahjong,"['bonus', 'new', 'member', 'main', 'mahjong', 'ways', 'simbol', 'menang', 'turun', 'terus', 'gas', 'pinjaman', 'online', 'maxwin', 'slotgacorhariini', 'mahjong']"
2025-11-24T18:01:40.000Z,breaking ppatk temukan aliran dana triliunan terkait judi online kunjungi,netral,breaking ppatk temukan aliran dana triliunan terkait judi online kunjungi,breaking ppatk temukan aliran dana triliunan terkait judi online kunjungi,"['breaking', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'judi', 'online', 'kunjungi']"
2025-11-24T21:41:49.000Z,wd berapapun pasti dibayar main gates of olympus pola gacor malam ini x manual x auto daftar sekarang stopjudionline,positif,penarikan dana berapapun pasti dibayar main gates of olympus pola menang terus malam ini x manual x auto daftar sekarang stopjudionline,penarikan dana berapapun dibayar main gates of olympus pola menang terus malam x manual x auto daftar sekarang stopjudionline,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'stopjudionline']"
2025-11-24T23:42:45.000Z,gacor parah bosku main starlight princess rtp anti rungkad daftar sekarang rtplive mahjong,positif,menang terus parah bosku main starlight princess rtp anti rungkad daftar sekarang rtplive mahjong,menang terus parah bosku main starlight princess rtp anti rungkad daftar sekarang rtplive mahjong,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'rtplive', 'mahjong']"
2025-11-25T00:06:00.000Z,breaking ojk ingatkan bahaya pinjol dan situs slot selengkapnya,netral,breaking ojk ingatkan bahaya pinjaman online dan situs permainan selengkapnya,breaking ojk ingatkan bahaya pinjaman online situs permainan selengkapnya,"['breaking', 'ojk', 'ingatkan', 'bahaya', 'pinjaman', 'online', 'situs', 'permainan', 'selengkapnya']"
2025-11-25T02:00:33.000Z,maxwin menanti main mahjong ways scatter turun terus klik link di bio slotgacor,positif,maxwin menanti main mahjong ways simbol menang turun terus klik tautan di biografi slotgacor,maxwin menanti main mahjong ways simbol menang turun terus klik tautan biografi slotgacor,"['maxwin', 'menanti', 'main', 'mahjong', 'ways', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'slotgacor']"
2025-11-25T02:40:08.000Z,tetangga ketagihan zeus asli sedih liatnya,negatif,tetangga ketagihan zeus asli sedih liatnya,tetangga ketagihan zeus asli sedih liatnya,"['tetangga', 'ketagihan', 'zeus', 'asli', 'sedih', 'liatnya']"
2025-11-25T03:20:39.000Z,tolol emang yang main judol,netral,tolol emang yang main judi online,tolol emang main judi online,"['tolol', 'emang', 'main', 'judi', 'online']"
2025-11-25T04:07:24.000Z,gacor parah bosku main koi gate depo k main sepuasnya gas judionline slotgacorhariini judionline,positif,menang terus parah bosku main koi gate setoran dana k main sepuasnya gas judionline slotgacorhariini judionline,menang terus parah bosku main koi gate setoran dana k main sepuasnya gas judionline slotgacorhariini judionline,"['menang', 'terus', 'parah', 'bosku', 'main', 'koi', 'gate', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'judionline', 'slotgacorhariini', 'judionline']"
2025-11-25T05:42:53.000Z,malah promosi,netral,malah promosi,promosi,['promosi']
2025-11-25T10:17:44.000Z,main gates of olympus pola gacor malam ini x manual x auto link alternatif zeus,positif,main gates of olympus pola menang terus malam ini x manual x auto tautan alternatif zeus,main gates of olympus pola menang terus malam x manual x auto tautan alternatif zeus,"['main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'tautan', 'alternatif', 'zeus']"
2025-11-25T11:13:48.000Z,maxwin menanti main koi gate scatter turun terus klik link di bio mahjong pinjol maxwin,positif,maxwin menanti main koi gate simbol menang turun terus klik tautan di biografi mahjong pinjaman online maxwin,maxwin menanti main koi gate simbol menang turun terus klik tautan biografi mahjong pinjaman online maxwin,"['maxwin', 'menanti', 'main', 'koi', 'gate', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'mahjong', 'pinjaman', 'online', 'maxwin']"
2025-11-25T13:00:52.000Z,info rtp live terupdate main mahjong ways depo k main sepuasnya gas maxwin rtplive mahjong,positif,informasi rtp live terupdate main mahjong ways setoran dana k main sepuasnya gas maxwin rtplive mahjong,informasi rtp live terupdate main mahjong ways setoran dana k main sepuasnya gas maxwin rtplive mahjong,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'maxwin', 'rtplive', 'mahjong']"
2025-11-25T14:11:05.000Z,info rtp live terupdate main gates of olympus rtp anti rungkad gas maxwin,positif,informasi rtp live terupdate main gates of olympus rtp anti rungkad gas maxwin,informasi rtp live terupdate main gates of olympus rtp anti rungkad gas maxwin,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'rtp', 'anti', 'rungkad', 'gas', 'maxwin']"
2025-11-25T15:02:19.000Z,info rtp live terupdate main mahjong ways scatter turun terus daftar sekarang rungkad judionline maxwin,positif,informasi rtp live terupdate main mahjong ways simbol menang turun terus daftar sekarang rungkad judionline maxwin,informasi rtp live terupdate main mahjong ways simbol menang turun terus daftar sekarang rungkad judionline maxwin,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'mahjong', 'ways', 'simbol', 'menang', 'turun', 'terus', 'daftar', 'sekarang', 'rungkad', 'judionline', 'maxwin']"
2025-11-25T17:13:53.000Z,main starlight princess rtp anti rungkad gas judionline,positif,main starlight princess rtp anti rungkad gas judionline,main starlight princess rtp anti rungkad gas judionline,"['main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'gas', 'judionline']"
2025-11-26T06:29:55.000Z,wd berapapun pasti dibayar main koi gate scatter turun terus link alternatif maxwin rungkad pinjol,positif,penarikan dana berapapun pasti dibayar main koi gate simbol menang turun terus tautan alternatif maxwin rungkad pinjaman online,penarikan dana berapapun dibayar main koi gate simbol menang turun terus tautan alternatif maxwin rungkad pinjaman online,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'koi', 'gate', 'simbol', 'menang', 'turun', 'terus', 'tautan', 'alternatif', 'maxwin', 'rungkad', 'pinjaman', 'online']"
2025-11-26T07:41:32.000Z,gacor parah bosku main gates of olympus pola gacor malam ini x manual x auto link alternatif judionline zeus zeus rungkad,positif,menang terus parah bosku main gates of olympus pola menang terus malam ini x manual x auto tautan alternatif judionline zeus zeus rungkad,menang terus parah bosku main gates of olympus pola menang terus malam x manual x auto tautan alternatif judionline zeus zeus rungkad,"['menang', 'terus', 'parah', 'bosku', 'main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'tautan', 'alternatif', 'judionline', 'zeus', 'zeus', 'rungkad']"
2025-11-26T09:03:05.000Z,info rtp live terupdate main sweet bonanza rtp anti rungkad link alternatif pinjol rtplive slotgacorhariini,positif,informasi rtp live terupdate main sweet bonanza rtp anti rungkad tautan alternatif pinjaman online rtplive slotgacorhariini,informasi rtp live terupdate main sweet bonanza rtp anti rungkad tautan alternatif pinjaman online rtplive slotgacorhariini,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'sweet', 'bonanza', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'pinjaman', 'online', 'rtplive', 'slotgacorhariini']"
2025-11-26T11:23:19.000Z,temen gw ketagihan judi onlen bikin emosi,negatif,temen saya ketagihan judi onlen bikin emosi,temen saya ketagihan judi onlen bikin emosi,"['temen', 'saya', 'ketagihan', 'judi', 'onlen', 'bikin', 'emosi']"
2025-11-26T13:01:51.000Z,info terkini ppatk temukan aliran dana triliunan terkait sindikat judol internasional kunjungi,netral,informasi terkini ppatk temukan aliran dana triliunan terkait sindikat judi online internasional kunjungi,informasi terkini ppatk temukan aliran dana triliunan terkait sindikat judi online internasional kunjungi,"['informasi', 'terkini', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'sindikat', 'judi', 'online', 'internasional', 'kunjungi']"
2025-11-26T13:13:18.000Z,maxwin menanti main gates of olympus depo k main sepuasnya link alternatif rtplive rungkad,positif,maxwin menanti main gates of olympus setoran dana k main sepuasnya tautan alternatif rtplive rungkad,maxwin menanti main gates of olympus setoran dana k main sepuasnya tautan alternatif rtplive rungkad,"['maxwin', 'menanti', 'main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'rtplive', 'rungkad']"
2025-11-26T13:14:03.000Z,berita polisi berhasil menggerebek markas sindikat judol internasional kunjungi,netral,berita polisi berhasil menggerebek markas sindikat judi online internasional kunjungi,berita polisi berhasil menggerebek markas sindikat judi online internasional kunjungi,"['berita', 'polisi', 'berhasil', 'menggerebek', 'markas', 'sindikat', 'judi', 'online', 'internasional', 'kunjungi']"
2025-11-26T17:56:14.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-11-26T23:00:30.000Z,info rtp live terupdate main gates of olympus pola gacor malam ini x manual x auto klik link di bio slotgacorhariini,positif,informasi rtp live terupdate main gates of olympus pola menang terus malam ini x manual x auto klik tautan di biografi slotgacorhariini,informasi rtp live terupdate main gates of olympus pola menang terus malam x manual x auto klik tautan biografi slotgacorhariini,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'slotgacorhariini']"
2025-11-27T00:06:33.000Z,bapaknya hancur gara slot bikin emosi,negatif,bapaknya hancur gara permainan bikin emosi,bapaknya hancur gara permainan bikin emosi,"['bapaknya', 'hancur', 'gara', 'permainan', 'bikin', 'emosi']"
2025-11-27T01:02:41.000Z,main koi gate rtp anti rungkad daftar sekarang mahjong,positif,main koi gate rtp anti rungkad daftar sekarang mahjong,main koi gate rtp anti rungkad daftar sekarang mahjong,"['main', 'koi', 'gate', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'mahjong']"
2025-11-27T01:55:39.000Z,bonus new member main koi gate rtp anti rungkad daftar sekarang rtplive rtplive slotgacor rtplive,positif,bonus new member main koi gate rtp anti rungkad daftar sekarang rtplive rtplive slotgacor rtplive,bonus new member main koi gate rtp anti rungkad daftar sekarang rtplive rtplive slotgacor rtplive,"['bonus', 'new', 'member', 'main', 'koi', 'gate', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'rtplive', 'rtplive', 'slotgacor', 'rtplive']"
2025-11-27T03:35:40.000Z,gacor parah bosku main sweet bonanza scatter turun terus klik link di bio pinjol judionline,positif,menang terus parah bosku main sweet bonanza simbol menang turun terus klik tautan di biografi pinjaman online judionline,menang terus parah bosku main sweet bonanza simbol menang turun terus klik tautan biografi pinjaman online judionline,"['menang', 'terus', 'parah', 'bosku', 'main', 'sweet', 'bonanza', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'pinjaman', 'online', 'judionline']"
2025-11-27T03:54:01.000Z,wd berapapun pasti dibayar main mahjong ways pola gacor malam ini x manual x auto daftar sekarang rtplive rungkad,positif,penarikan dana berapapun pasti dibayar main mahjong ways pola menang terus malam ini x manual x auto daftar sekarang rtplive rungkad,penarikan dana berapapun dibayar main mahjong ways pola menang terus malam x manual x auto daftar sekarang rtplive rungkad,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'mahjong', 'ways', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'rtplive', 'rungkad']"
2025-11-27T07:57:49.000Z,laki gw ketagihan judi onlen udah ga ketolong,negatif,laki saya ketagihan judi onlen sudah tidak ketolong,laki saya ketagihan judi onlen tidak ketolong,"['laki', 'saya', 'ketagihan', 'judi', 'onlen', 'tidak', 'ketolong']"
