created_at,full_text,labeling,corrected_text
2025-11-29T20:31:22.000Z,game judi online gas gila ya pembodohan banget duit tabungan ludes,negatif,game judi online gas gila ya pembodohan banget uang tabungan habis
2025-11-29T21:55:36.000Z,bikin keluarga berantakan judi online mantap liat berita orang ampe bundir info dong,negatif,bikin keluarga berantakan judi online mantap lihat berita orang sampai bunuh diri informasi dong
2025-11-29T22:06:06.000Z,bikin orang gila temen gw ampe jual motor btw situs judi online,negatif,bikin orang gila temen saya sampai jual motor btw situs judi online
2025-11-29T22:27:24.000Z,guys brantas dong bikin keluarga berantakan judi online,negatif,guys berantas dong bikin keluarga berantakan judi online
2025-11-29T22:29:41.000Z,liat berita orang ampe bundir info dong nipu banget parah link judi online,negatif,lihat berita orang sampai bunuh diri informasi dong menipu banget parah tautan judi online
2025-11-29T23:06:47.000Z,anak bini ga dikasih makan bikin keluarga berantakan situs judi online asli,negatif,anak istri tidak dikasih makan bikin keluarga berantakan situs judi online asli
2025-11-29T23:37:12.000Z,wkwk isinya settingan semua situs judi online gila ya iklan dmn bikin risih,negatif,tertawa isinya settingan semua situs judi online gila ya iklan dmn bikin tidak nyaman
2025-11-30T00:43:09.000Z,judi online tolong jangan sampe nyesel belakangan bikin orang gila fix,negatif,judi online tolong jangan sampe menyesal belakangan bikin orang gila pasti
2025-11-30T03:23:40.000Z,situs judi online wah ga ada untungnya iklan dmn bikin risih bgt,negatif,situs judi online wah tidak ada untungnya iklan dmn bikin tidak nyaman banget
2025-11-30T04:13:47.000Z,judi online cek bio sekarang lagi gacor parah wah parah,positif,judi online cek biografi sekarang lagi menang terus parah wah parah
2025-11-30T04:38:38.000Z,woy temen gw ampe jual motor judi online wkwk meresahkan warga,negatif,hei temen saya sampai jual motor judi online tertawa meresahkan warga
2025-11-30T04:53:37.000Z,ga ada untungnya temen gw ampe jual motor judi online guys,negatif,tidak ada untungnya temen saya sampai jual motor judi online guys
2025-11-30T06:35:29.000Z,jackpot berkali kali tolong situs judi online cek bio sekarang,positif,jackpot berkali kali tolong situs judi online cek biografi sekarang
2025-11-30T06:59:50.000Z,perputarannya gila gilaan gila ya judi online tadi liat di tv,netral,perputarannya gila gilaan gila ya judi online tadi lihat di tv
2025-11-30T07:23:13.000Z,ga ada untungnya temen gw ampe jual motor parah asli link judi online,negatif,tidak ada untungnya temen saya sampai jual motor parah asli tautan judi online
2025-11-30T10:32:25.000Z,duit tabungan ludes woy situs judi online wkwk ngerusak mental,negatif,uang tabungan habis hei situs judi online tertawa ngerusak mental
2025-11-30T13:37:02.000Z,judi online gila ya ga ada untungnya mantap duit tabungan ludes,negatif,judi online gila ya tidak ada untungnya mantap uang tabungan habis
2025-11-30T16:50:19.000Z,parah sih link judi online bgt lagi banyak dirazia perlu edukasi lebih lanjut,netral,parah sih tautan judi online banget lagi banyak dirazia perlu edukasi lebih lanjut
2025-11-30T17:46:25.000Z,judi online iklan dmn bikin risih gila ya njir ga ada untungnya,negatif,judi online iklan dmn bikin tidak nyaman gila ya waduh tidak ada untungnya
2025-11-30T19:49:32.000Z,ngerusak mental miris liat berita orang ampe bundir link judi online cuy,negatif,ngerusak mental miris lihat berita orang sampai bunuh diri tautan judi online teman
2025-11-30T20:14:56.000Z,duit tabungan ludes ga ada untungnya judi online cuy gila ya,negatif,uang tabungan habis tidak ada untungnya judi online teman gila ya
2025-11-30T20:36:09.000Z,asli kapok bgt nyoba bgt bikin ancur hidup game judi online,negatif,asli jera banget mencoba banget bikin hancur hidup game judi online
2025-12-01T00:55:46.000Z,njir lagi banyak dirazia situs judi online parah sih katanya mau ditutup semua,netral,waduh lagi banyak dirazia situs judi online parah sih katanya mau ditutup semua
2025-12-01T01:04:46.000Z,duit tabungan ludes asli judi online bikin keluarga berantakan,negatif,uang tabungan habis asli judi online bikin keluarga berantakan
2025-12-01T01:51:17.000Z,game judi online cek bio sekarang guys bagi bagi cuan,positif,game judi online cek biografi sekarang guys bagi bagi untung
2025-12-01T02:52:59.000Z,btw polisi tolong gercep judi online bikin ancur hidup,negatif,btw polisi tolong gerak cepat judi online bikin hancur hidup
2025-12-01T06:38:43.000Z,gas pembodohan banget tolong brantas dong situs judi online,negatif,gas pembodohan banget tolong berantas dong situs judi online
2025-12-01T07:44:49.000Z,rekomen banget lah jackpot berkali kali btw game judi online wkwk,positif,rekomen banget lah jackpot berkali kali btw game judi online tertawa
2025-12-01T09:29:02.000Z,link judi online pintu masuk pinjol parah sih kapok bgt nyoba fix,negatif,tautan judi online pintu masuk pinjaman online parah sih jera banget mencoba pasti
2025-12-01T09:37:51.000Z,situs judi online cek bio sekarang tolong wd lancar jaya gas,positif,situs judi online cek biografi sekarang tolong penarikan dana lancar jaya gas
2025-12-01T15:28:50.000Z,mantap jangan sampe nyesel belakangan tolong situs judi online bikin orang gila,negatif,mantap jangan sampe menyesal belakangan tolong situs judi online bikin orang gila
2025-12-02T00:25:49.000Z,lagi gacor parah bener bener hoki emang ga kemana judi online,positif,lagi menang terus parah benar benar untung emang tidak kemana judi online
2025-12-02T01:14:40.000Z,perlu edukasi lebih lanjut asli njir link judi online masuk trending topic,netral,perlu edukasi lebih lanjut asli waduh tautan judi online masuk trending topic
2025-12-02T01:49:17.000Z,cuy judi online guys bikin orang gila polisi tolong gercep,negatif,teman judi online guys bikin orang gila polisi tolong gerak cepat
2025-12-02T02:16:02.000Z,info dong gimana cara stopnya penasaran dampaknya gimana fix judi online,netral,informasi dong gimana cara stopnya penasaran dampaknya gimana pasti judi online
2025-12-02T02:39:31.000Z,mantap woy katanya mau ditutup semua perputarannya gila gilaan game judi online,netral,mantap hei katanya mau ditutup semua perputarannya gila gilaan game judi online
2025-12-02T04:38:14.000Z,ngerusak mental situs judi online gas kapok bgt nyoba miris,negatif,ngerusak mental situs judi online gas jera banget mencoba miris
2025-12-02T05:48:46.000Z,bikin orang gila duit tabungan ludes miris cuy link judi online,negatif,bikin orang gila uang tabungan habis miris teman tautan judi online
2025-12-02T06:21:44.000Z,cuy lagi rame banget dibahas situs judi online perlu edukasi lebih lanjut wah,netral,teman lagi rame banget dibahas situs judi online perlu edukasi lebih lanjut wah
2025-12-02T06:37:30.000Z,miris banyak akun yang kena suspend masuk berita nasional judi online gas,netral,miris banyak akun yang kena suspend masuk berita nasional judi online gas
2025-12-02T08:40:56.000Z,tetangga gw utangnya numpuk situs judi online guys ga ada untungnya,negatif,tetangga saya utangnya numpuk situs judi online guys tidak ada untungnya
2025-12-02T13:23:30.000Z,iklan dmn bikin risih parah sih ngerusak mental situs judi online,negatif,iklan dmn bikin tidak nyaman parah sih ngerusak mental situs judi online
2025-12-02T17:49:55.000Z,judi online woy bikin orang gila kapok bgt nyoba bgt,negatif,judi online hei bikin orang gila jera banget mencoba banget
2025-12-02T19:53:43.000Z,hoki emang ga kemana jackpot berkali kali woy judi online,positif,untung emang tidak kemana jackpot berkali kali hei judi online
2025-12-02T20:25:05.000Z,parah link judi online guys meresahkan warga brantas dong,negatif,parah tautan judi online guys meresahkan warga berantas dong
2025-12-02T21:04:24.000Z,polisi tolong gercep pembodohan banget game judi online info dong,negatif,polisi tolong gerak cepat pembodohan banget game judi online informasi dong
2025-12-02T22:11:00.000Z,pintu masuk pinjol miris tetangga gw utangnya numpuk cuy judi online,negatif,pintu masuk pinjaman online miris tetangga saya utangnya numpuk teman judi online
2025-12-02T22:28:23.000Z,asli deposit k doang link judi online wd gede banget,positif,asli deposit k doang tautan judi online penarikan dana gede banget
2025-12-02T22:46:06.000Z,pintu masuk pinjol link judi online iklan dmn bikin risih gas wah,negatif,pintu masuk pinjaman online tautan judi online iklan dmn bikin tidak nyaman gas wah
2025-12-03T00:37:14.000Z,miris gas pembodohan banget game judi online kapok bgt nyoba,negatif,miris gas pembodohan banget game judi online jera banget mencoba
2025-12-03T01:37:31.000Z,ngerusak mental guys game judi online cuy polisi tolong gercep,negatif,ngerusak mental guys game judi online teman polisi tolong gerak cepat
2025-12-03T02:05:24.000Z,situs judi online woy tetangga gw utangnya numpuk pintu masuk pinjol,negatif,situs judi online hei tetangga saya utangnya numpuk pintu masuk pinjaman online
2025-12-03T02:37:47.000Z,cuy bener bener anak bini ga dikasih makan nipu banget parah situs judi online,negatif,teman benar benar anak istri tidak dikasih makan menipu banget parah situs judi online
2025-12-03T06:19:53.000Z,anak bini ga dikasih makan bgt ngerusak masa depan parah sih game judi online,negatif,anak istri tidak dikasih makan banget ngerusak masa depan parah sih game judi online
2025-12-03T12:30:43.000Z,judi online cuy pembodohan banget bener bener jangan sampe nyesel belakangan,negatif,judi online teman pembodohan banget benar benar jangan sampe menyesal belakangan
2025-12-03T13:00:59.000Z,bgt liat berita orang ampe bundir pintu masuk pinjol situs judi online parah sih,negatif,banget lihat berita orang sampai bunuh diri pintu masuk pinjaman online situs judi online parah sih
2025-12-03T13:06:11.000Z,nipu banget parah judi online parah guys polisi tolong gercep,negatif,menipu banget parah judi online parah guys polisi tolong gerak cepat
2025-12-03T13:09:06.000Z,liat berita orang ampe bundir bener bener nipu banget parah judi online,negatif,lihat berita orang sampai bunuh diri benar benar menipu banget parah judi online
2025-12-03T13:18:05.000Z,hati hati polisi tolong gercep fix nipu banget parah situs judi online,negatif,hati hati polisi tolong gerak cepat pasti menipu banget parah situs judi online
2025-12-03T17:15:33.000Z,situs judi online lagi nyimak beritanya parah sih lagi ditindak satgas,netral,situs judi online lagi nyimak beritanya parah sih lagi ditindak satgas
2025-12-03T20:04:08.000Z,anak bini ga dikasih makan tolong bikin ancur hidup link judi online wkwk,negatif,anak istri tidak dikasih makan tolong bikin hancur hidup tautan judi online tertawa
2025-12-04T01:01:53.000Z,guys situs judi online gas brantas dong bikin orang gila,negatif,guys situs judi online gas berantas dong bikin orang gila
2025-12-04T01:35:04.000Z,situs judi online meresahkan warga njir btw anak bini ga dikasih makan,negatif,situs judi online meresahkan warga waduh btw anak istri tidak dikasih makan
2025-12-04T02:31:53.000Z,link judi online perlu edukasi lebih lanjut tolong masuk berita nasional parah,netral,tautan judi online perlu edukasi lebih lanjut tolong masuk berita nasional parah
2025-12-04T04:10:09.000Z,game judi online fix isinya settingan semua liat berita orang ampe bundir btw,negatif,game judi online pasti isinya settingan semua lihat berita orang sampai bunuh diri btw
2025-12-04T06:16:32.000Z,judi online njir masuk trending topic guys lagi nyimak beritanya,netral,judi online waduh masuk trending topic guys lagi nyimak beritanya
2025-12-04T08:10:02.000Z,mantap miris situs judi online nipu banget parah liat berita orang ampe bundir,negatif,mantap miris situs judi online menipu banget parah lihat berita orang sampai bunuh diri
2025-12-04T08:46:04.000Z,gila ya bikin miskin mendadak situs judi online tetangga gw utangnya numpuk,negatif,gila ya bikin miskin mendadak situs judi online tetangga saya utangnya numpuk
2025-12-04T10:55:50.000Z,jangan sampe nyesel belakangan situs judi online nipu banget parah guys,negatif,jangan sampe menyesal belakangan situs judi online menipu banget parah guys
2025-12-04T16:44:29.000Z,nipu banget parah btw duit tabungan ludes game judi online,negatif,menipu banget parah btw uang tabungan habis game judi online
2025-12-04T18:15:00.000Z,meresahkan warga woy liat berita orang ampe bundir situs judi online,negatif,meresahkan warga hei lihat berita orang sampai bunuh diri situs judi online
2025-12-04T18:16:28.000Z,ga ada untungnya woy liat berita orang ampe bundir judi online,negatif,tidak ada untungnya hei lihat berita orang sampai bunuh diri judi online
2025-12-04T19:01:12.000Z,ga ada untungnya gas polisi tolong gercep woy judi online,negatif,tidak ada untungnya gas polisi tolong gerak cepat hei judi online
2025-12-04T19:07:29.000Z,pintu masuk pinjol anak bini ga dikasih makan game judi online gila ya,negatif,pintu masuk pinjaman online anak istri tidak dikasih makan game judi online gila ya
2025-12-04T20:02:06.000Z,info dong link judi online ada yang tau infonya masuk trending topic njir,netral,informasi dong tautan judi online ada yang tau infonya masuk trending topic waduh
2025-12-04T20:30:24.000Z,wah jangan sampe nyesel belakangan game judi online bgt ngerusak masa depan,negatif,wah jangan sampe menyesal belakangan game judi online banget ngerusak masa depan
2025-12-04T22:56:15.000Z,wah bgt bikin keluarga berantakan judi online polisi tolong gercep,negatif,wah banget bikin keluarga berantakan judi online polisi tolong gerak cepat
2025-12-04T23:33:51.000Z,meresahkan warga link judi online info dong kapok bgt nyoba,negatif,meresahkan warga tautan judi online informasi dong jera banget mencoba
2025-12-05T02:19:16.000Z,woy mantap duit tabungan ludes ngerusak masa depan game judi online,negatif,hei mantap uang tabungan habis ngerusak masa depan game judi online
2025-12-05T02:55:22.000Z,bikin keluarga berantakan situs judi online asli mantap tetangga gw utangnya numpuk,negatif,bikin keluarga berantakan situs judi online asli mantap tetangga saya utangnya numpuk
2025-12-05T03:16:58.000Z,wah bikin orang gila situs judi online jangan sampe nyesel belakangan,negatif,wah bikin orang gila situs judi online jangan sampe menyesal belakangan
